,obsval,iidx,jidx,kper,kidx,obsnme,ins_str,obgnme
623,38.81151580810547,31,3,0,0,hds_00_031_003_000,l1 w !hds_00_031_003_000!,hds
624,38.564266204833984,31,4,0,0,hds_00_031_004_000,l1 w !hds_00_031_004_000!,hds
625,38.2843017578125,31,5,0,0,hds_00_031_005_000,l1 w !hds_00_031_005_000!,hds
626,37.987545013427734,31,6,0,0,hds_00_031_006_000,l1 w !hds_00_031_006_000!,hds
627,37.70612716674805,31,7,0,0,hds_00_031_007_000,l1 w !hds_00_031_007_000!,hds
628,37.42831039428711,31,8,0,0,hds_00_031_008_000,l1 w !hds_00_031_008_000!,hds
629,37.141258239746094,31,9,0,0,hds_00_031_009_000,l1 w !hds_00_031_009_000!,hds
630,36.8527946472168,31,10,0,0,hds_00_031_010_000,l1 w !hds_00_031_010_000!,hds
631,36.565101623535156,31,11,0,0,hds_00_031_011_000,l1 w !hds_00_031_011_000!,hds
632,36.282188415527344,31,12,0,0,hds_00_031_012_000,l1 w !hds_00_031_012_000!,hds
633,36.01649475097656,31,13,0,0,hds_00_031_013_000,l1 w !hds_00_031_013_000!,hds
634,35.749298095703125,31,14,0,0,hds_00_031_014_000,l1 w !hds_00_031_014_000!,hds
635,35.45980453491211,31,15,0,0,hds_00_031_015_000,l1 w !hds_00_031_015_000!,hds
636,35.61074447631836,31,16,0,0,hds_00_031_016_000,l1 w !hds_00_031_016_000!,hds
637,35.72646713256836,31,17,0,0,hds_00_031_017_000,l1 w !hds_00_031_017_000!,hds
638,35.80540466308594,31,18,0,0,hds_00_031_018_000,l1 w !hds_00_031_018_000!,hds
639,35.8465576171875,31,19,0,0,hds_00_031_019_000,l1 w !hds_00_031_019_000!,hds
641,39.08915328979492,32,1,0,0,hds_00_032_001_000,l1 w !hds_00_032_001_000!,hds
642,38.84939956665039,32,2,0,0,hds_00_032_002_000,l1 w !hds_00_032_002_000!,hds
643,38.591026306152344,32,3,0,0,hds_00_032_003_000,l1 w !hds_00_032_003_000!,hds
644,38.330894470214844,32,4,0,0,hds_00_032_004_000,l1 w !hds_00_032_004_000!,hds
645,38.054805755615234,32,5,0,0,hds_00_032_005_000,l1 w !hds_00_032_005_000!,hds
646,37.77295684814453,32,6,0,0,hds_00_032_006_000,l1 w !hds_00_032_006_000!,hds
647,37.50277328491211,32,7,0,0,hds_00_032_007_000,l1 w !hds_00_032_007_000!,hds
648,37.22863006591797,32,8,0,0,hds_00_032_008_000,l1 w !hds_00_032_008_000!,hds
649,36.9457893371582,32,9,0,0,hds_00_032_009_000,l1 w !hds_00_032_009_000!,hds
650,36.65766525268555,32,10,0,0,hds_00_032_010_000,l1 w !hds_00_032_010_000!,hds
651,36.363948822021484,32,11,0,0,hds_00_032_011_000,l1 w !hds_00_032_011_000!,hds
652,36.08167266845703,32,12,0,0,hds_00_032_012_000,l1 w !hds_00_032_012_000!,hds
653,35.86745834350586,32,13,0,0,hds_00_032_013_000,l1 w !hds_00_032_013_000!,hds
654,35.65761947631836,32,14,0,0,hds_00_032_014_000,l1 w !hds_00_032_014_000!,hds
655,35.42258834838867,32,15,0,0,hds_00_032_015_000,l1 w !hds_00_032_015_000!,hds
656,35.57746505737305,32,16,0,0,hds_00_032_016_000,l1 w !hds_00_032_016_000!,hds
657,35.69626998901367,32,17,0,0,hds_00_032_017_000,l1 w !hds_00_032_017_000!,hds
658,35.777809143066406,32,18,0,0,hds_00_032_018_000,l1 w !hds_00_032_018_000!,hds
659,35.82061004638672,32,19,0,0,hds_00_032_019_000,l1 w !hds_00_032_019_000!,hds
662,38.61109161376953,33,2,0,0,hds_00_033_002_000,l1 w !hds_00_033_002_000!,hds
663,38.337120056152344,33,3,0,0,hds_00_033_003_000,l1 w !hds_00_033_003_000!,hds
664,38.05665588378906,33,4,0,0,hds_00_033_004_000,l1 w !hds_00_033_004_000!,hds
665,37.784210205078125,33,5,0,0,hds_00_033_005_000,l1 w !hds_00_033_005_000!,hds
666,37.523067474365234,33,6,0,0,hds_00_033_006_000,l1 w !hds_00_033_006_000!,hds
667,37.269039154052734,33,7,0,0,hds_00_033_007_000,l1 w !hds_00_033_007_000!,hds
668,37.00028991699219,33,8,0,0,hds_00_033_008_000,l1 w !hds_00_033_008_000!,hds
669,36.72342300415039,33,9,0,0,hds_00_033_009_000,l1 w !hds_00_033_009_000!,hds
670,36.432857513427734,33,10,0,0,hds_00_033_010_000,l1 w !hds_00_033_010_000!,hds
671,36.109127044677734,33,11,0,0,hds_00_033_011_000,l1 w !hds_00_033_011_000!,hds
672,35.77429962158203,33,12,0,0,hds_00_033_012_000,l1 w !hds_00_033_012_000!,hds
673,35.670921325683594,33,13,0,0,hds_00_033_013_000,l1 w !hds_00_033_013_000!,hds
674,35.54912567138672,33,14,0,0,hds_00_033_014_000,l1 w !hds_00_033_014_000!,hds
675,35.37971496582031,33,15,0,0,hds_00_033_015_000,l1 w !hds_00_033_015_000!,hds
676,35.54021453857422,33,16,0,0,hds_00_033_016_000,l1 w !hds_00_033_016_000!,hds
677,35.661659240722656,33,17,0,0,hds_00_033_017_000,l1 w !hds_00_033_017_000!,hds
678,35.74633026123047,33,18,0,0,hds_00_033_018_000,l1 w !hds_00_033_018_000!,hds
679,35.79441452026367,33,19,0,0,hds_00_033_019_000,l1 w !hds_00_033_019_000!,hds
683,38.05613708496094,34,3,0,0,hds_00_034_003_000,l1 w !hds_00_034_003_000!,hds
684,37.72908020019531,34,4,0,0,hds_00_034_004_000,l1 w !hds_00_034_004_000!,hds
685,37.47408676147461,34,5,0,0,hds_00_034_005_000,l1 w !hds_00_034_005_000!,hds
686,37.2362060546875,34,6,0,0,hds_00_034_006_000,l1 w !hds_00_034_006_000!,hds
687,36.99076843261719,34,7,0,0,hds_00_034_007_000,l1 w !hds_00_034_007_000!,hds
688,36.74062728881836,34,8,0,0,hds_00_034_008_000,l1 w !hds_00_034_008_000!,hds
689,36.486576080322266,34,9,0,0,hds_00_034_009_000,l1 w !hds_00_034_009_000!,hds
690,36.199378967285156,34,10,0,0,hds_00_034_010_000,l1 w !hds_00_034_010_000!,hds
691,35.82384490966797,34,11,0,0,hds_00_034_011_000,l1 w !hds_00_034_011_000!,hds
692,35.19334411621094,34,12,0,0,hds_00_034_012_000,l1 w !hds_00_034_012_000!,hds
693,35.45100784301758,34,13,0,0,hds_00_034_013_000,l1 w !hds_00_034_013_000!,hds
694,35.44596481323242,34,14,0,0,hds_00_034_014_000,l1 w !hds_00_034_014_000!,hds
695,35.33877944946289,34,15,0,0,hds_00_034_015_000,l1 w !hds_00_034_015_000!,hds
696,35.501033782958984,34,16,0,0,hds_00_034_016_000,l1 w !hds_00_034_016_000!,hds
697,35.62204360961914,34,17,0,0,hds_00_034_017_000,l1 w !hds_00_034_017_000!,hds
698,35.70764923095703,34,18,0,0,hds_00_034_018_000,l1 w !hds_00_034_018_000!,hds
699,35.77305603027344,34,19,0,0,hds_00_034_019_000,l1 w !hds_00_034_019_000!,hds
704,37.30709457397461,35,4,0,0,hds_00_035_004_000,l1 w !hds_00_035_004_000!,hds
705,37.10844039916992,35,5,0,0,hds_00_035_005_000,l1 w !hds_00_035_005_000!,hds
706,36.890357971191406,35,6,0,0,hds_00_035_006_000,l1 w !hds_00_035_006_000!,hds
707,36.66716003417969,35,7,0,0,hds_00_035_007_000,l1 w !hds_00_035_007_000!,hds
708,36.45869445800781,35,8,0,0,hds_00_035_008_000,l1 w !hds_00_035_008_000!,hds
709,36.24622344970703,35,9,0,0,hds_00_035_009_000,l1 w !hds_00_035_009_000!,hds
710,36.01435470581055,35,10,0,0,hds_00_035_010_000,l1 w !hds_00_035_010_000!,hds
711,35.754085540771484,35,11,0,0,hds_00_035_011_000,l1 w !hds_00_035_011_000!,hds
712,35.48568344116211,35,12,0,0,hds_00_035_012_000,l1 w !hds_00_035_012_000!,hds
713,35.451416015625,35,13,0,0,hds_00_035_013_000,l1 w !hds_00_035_013_000!,hds
714,35.40283203125,35,14,0,0,hds_00_035_014_000,l1 w !hds_00_035_014_000!,hds
715,35.31057357788086,35,15,0,0,hds_00_035_015_000,l1 w !hds_00_035_015_000!,hds
716,35.462738037109375,35,16,0,0,hds_00_035_016_000,l1 w !hds_00_035_016_000!,hds
717,35.57576370239258,35,17,0,0,hds_00_035_017_000,l1 w !hds_00_035_017_000!,hds
718,35.64550018310547,35,18,0,0,hds_00_035_018_000,l1 w !hds_00_035_018_000!,hds
724,37.03348159790039,36,4,0,0,hds_00_036_004_000,l1 w !hds_00_036_004_000!,hds
725,36.700531005859375,36,5,0,0,hds_00_036_005_000,l1 w !hds_00_036_005_000!,hds
726,36.48649597167969,36,6,0,0,hds_00_036_006_000,l1 w !hds_00_036_006_000!,hds
727,36.30655288696289,36,7,0,0,hds_00_036_007_000,l1 w !hds_00_036_007_000!,hds
728,36.15053176879883,36,8,0,0,hds_00_036_008_000,l1 w !hds_00_036_008_000!,hds
729,35.989017486572266,36,9,0,0,hds_00_036_009_000,l1 w !hds_00_036_009_000!,hds
730,35.82119369506836,36,10,0,0,hds_00_036_010_000,l1 w !hds_00_036_010_000!,hds
731,35.65199279785156,36,11,0,0,hds_00_036_011_000,l1 w !hds_00_036_011_000!,hds
732,35.50148010253906,36,12,0,0,hds_00_036_012_000,l1 w !hds_00_036_012_000!,hds
733,35.42396926879883,36,13,0,0,hds_00_036_013_000,l1 w !hds_00_036_013_000!,hds
734,35.361568450927734,36,14,0,0,hds_00_036_014_000,l1 w !hds_00_036_014_000!,hds
735,35.28348922729492,36,15,0,0,hds_00_036_015_000,l1 w !hds_00_036_015_000!,hds
736,35.422916412353516,36,16,0,0,hds_00_036_016_000,l1 w !hds_00_036_016_000!,hds
737,35.53104019165039,36,17,0,0,hds_00_036_017_000,l1 w !hds_00_036_017_000!,hds
738,35.610069274902344,36,18,0,0,hds_00_036_018_000,l1 w !hds_00_036_018_000!,hds
745,36.10443115234375,37,5,0,0,hds_00_037_005_000,l1 w !hds_00_037_005_000!,hds
746,36.013912200927734,37,6,0,0,hds_00_037_006_000,l1 w !hds_00_037_006_000!,hds
747,35.910438537597656,37,7,0,0,hds_00_037_007_000,l1 w !hds_00_037_007_000!,hds
748,35.80803680419922,37,8,0,0,hds_00_037_008_000,l1 w !hds_00_037_008_000!,hds
749,35.69955825805664,37,9,0,0,hds_00_037_009_000,l1 w !hds_00_037_009_000!,hds
750,35.591796875,37,10,0,0,hds_00_037_010_000,l1 w !hds_00_037_010_000!,hds
751,35.48899841308594,37,11,0,0,hds_00_037_011_000,l1 w !hds_00_037_011_000!,hds
752,35.39986801147461,37,12,0,0,hds_00_037_012_000,l1 w !hds_00_037_012_000!,hds
753,35.339439392089844,37,13,0,0,hds_00_037_013_000,l1 w !hds_00_037_013_000!,hds
754,35.29472351074219,37,14,0,0,hds_00_037_014_000,l1 w !hds_00_037_014_000!,hds
755,35.248863220214844,37,15,0,0,hds_00_037_015_000,l1 w !hds_00_037_015_000!,hds
756,35.37472915649414,37,16,0,0,hds_00_037_016_000,l1 w !hds_00_037_016_000!,hds
757,35.473690032958984,37,17,0,0,hds_00_037_017_000,l1 w !hds_00_037_017_000!,hds
765,35.56044387817383,38,5,0,0,hds_00_038_005_000,l1 w !hds_00_038_005_000!,hds
766,35.52410888671875,38,6,0,0,hds_00_038_006_000,l1 w !hds_00_038_006_000!,hds
767,35.47649383544922,38,7,0,0,hds_00_038_007_000,l1 w !hds_00_038_007_000!,hds
768,35.42435836791992,38,8,0,0,hds_00_038_008_000,l1 w !hds_00_038_008_000!,hds
769,35.37055969238281,38,9,0,0,hds_00_038_009_000,l1 w !hds_00_038_009_000!,hds
770,35.31795120239258,38,10,0,0,hds_00_038_010_000,l1 w !hds_00_038_010_000!,hds
771,35.26897430419922,38,11,0,0,hds_00_038_011_000,l1 w !hds_00_038_011_000!,hds
772,35.22740173339844,38,12,0,0,hds_00_038_012_000,l1 w !hds_00_038_012_000!,hds
773,35.198638916015625,38,13,0,0,hds_00_038_013_000,l1 w !hds_00_038_013_000!,hds
774,35.1864013671875,38,14,0,0,hds_00_038_014_000,l1 w !hds_00_038_014_000!,hds
775,35.209808349609375,38,15,0,0,hds_00_038_015_000,l1 w !hds_00_038_015_000!,hds
776,35.31331253051758,38,16,0,0,hds_00_038_016_000,l1 w !hds_00_038_016_000!,hds
785,35.0,39,5,0,0,hds_00_039_005_000,l1 w !hds_00_039_005_000!,hds
786,35.0,39,6,0,0,hds_00_039_006_000,l1 w !hds_00_039_006_000!,hds
787,35.0,39,7,0,0,hds_00_039_007_000,l1 w !hds_00_039_007_000!,hds
788,35.0,39,8,0,0,hds_00_039_008_000,l1 w !hds_00_039_008_000!,hds
789,35.0,39,9,0,0,hds_00_039_009_000,l1 w !hds_00_039_009_000!,hds
790,35.0,39,10,0,0,hds_00_039_010_000,l1 w !hds_00_039_010_000!,hds
791,35.0,39,11,0,0,hds_00_039_011_000,l1 w !hds_00_039_011_000!,hds
792,35.0,39,12,0,0,hds_00_039_012_000,l1 w !hds_00_039_012_000!,hds
793,35.0,39,13,0,0,hds_00_039_013_000,l1 w !hds_00_039_013_000!,hds
794,35.0,39,14,0,0,hds_00_039_014_000,l1 w !hds_00_039_014_000!,hds
